AirContaminantId	KazHydrometAirPostId	Month	PollutantConcentrationMaximumOneTimePerMonth	PollutantConcentrationMaximumOneTimePerMonthDay	PollutantConcentrationMonthlyAverage	Year	PollutantConcentrationMaximumOneTimeMonth	PollutantConcentrationMaximumOneTimePerYear	PollutantConcentrationYearlyAverage
187	6	1	0.041	20	0.014246377	2016			
187	6	8	0.024	2	0.007730769	2017			
187	6	4	0.047	3	0.009373333	2017			
187	6	7	0.03	11	0.0116	2017			
187	6	6	0.016	27	0.006076923	2017			
187	6	5	0.053	12	0.011097222	2017			
187	6	3	0.036	27	0.009002899	2017			
187	6	10	0.032	10	0.005487179	2017			
187	6	9	0.039	22	0.00636	2017			
187	6	2	0.053	4	0.01425	2017			
187	6	1	0.052	16	0.018666667	2017			
188	6	8	3	17	1.88	2007			
188	6	4	8	4	1.626666667	2007			
188	6	12	9	22	3.173913044	2007			
188	6	7	4	11	1.666666667	2007			
188	6	6	6	14	1.602564103	2007			
188	6	5	6	16	1.48	2007			
188	6	3	8	7	2.32	2007			
188	6	11	14	5	3.769230769	2007			
188	6	10	10	24	2.512820513	2007			
188	6	9	6	26	2.051282051	2007			
188	6	2	13	9	3.430555556	2007			
188	6	1	17	16	5.013333333	2007			
188	6	8	10	29	4.850666667	2008			
188	6	4	7	8	4.256410256	2008			
188	6	12	16	11	5.652777778	2008			
188	6	7	8	9	4.128205128	2008			
188	6	6	10	27	4.72	2008			
188	6	5	7	30	3.493333333	2008			
188	6	3	10	15	4.916666667	2008			
188	6	11	16	28	4.876712329	2008			
188	6	10	12	13	3.416666667	2008			
188	6	9	12	12	5.123287671	2008			
188	6	2	14	2	4.613333333	2008			
188	6	1	14	29	4.333333333	2008			
188	6	8	7	7	2.52	2009			
188	6	4	6	9	3.128205128	2009			
188	6	12	20	20	6.053333333	2009			
188	6	7	5	7	2.91025641	2009			
188	6	6	6	6	2.730769231	2009			
188	6	5	5	18	2.84057971	2009			
188	6	3	14	5	6.125	2009			
188	6	11	8	4	2.066666667	2009			
188	6	10	9	28	2.913580247	2009			
188	6	9	7	26	2.423076923	2009			
188	6	2	13	9	4.138888889	2009			
188	6	1	15	9	6.835820896	2009			
188	6	8	6	23	2.586666667	2010			
188	6	4	10	1	2.628205128	2010			
188	6	12	17	9	6.306666667	2010			
188	6	7	5	13	2.384615385	2010			
188	6	6	9	11	2.898550725	2010			
188	6	5	5	29	1.84057971	2010			
188	6	11	15	29	5.589333333	2010			
188	6	10	8	27	3.205128205	2010			
188	6	9	4	29	2.269230769	2010			
188	6	2	17	3	4.513888889	2010			
188	6	1	17	5	5.23880597	2010			
188	6	4	7	6	2.641025641	2011			
188	6	12	15	23	4.4	2011			
188	6	7	9	19	2.96	2011			
188	6	6	10	22	2.782051282	2011			
188	6	5	5	3	2.472222222	2011			
188	6	3	12	3	4.014492754	2011			
188	6	11	12	12	3.923076923	2011			
188	6	10	9	4	2.846153846	2011			
188	6	9	8	8	2.717948718	2011			
188	6	2	15	17	4.180555556	2011			
188	6	1	19	10	6.913043478	2011			
188	6	8	5	1	2.5	2012			
188	6	4	5	9	2.546666667	2012			
188	6	12	20	8	5.072463768	2012			
188	6	7	6	31	1.8	2012			
188	6	6	7	28	2.615384615	2012			
188	6	5	4	28	2.053333333	2012			
188	6	3	8	29	3.057971015	2012			
188	6	11	14	9	3.282051282	2012			
188	6	10	10	30	2.948717949	2012			
188	6	9	4	28	1.893333333	2012			
188	6	2	15	20	5.26	2012			
188	6	1	20	11	5.898550725	2012			
188	6	8	5	3	2.423076923	2013			
188	6	4	4	19	1.628205128	2013			
188	6	12	8	10	3.695652174	2013			
188	6	7	4	23	1.67948718	2013			
188	6	6	3	27	1.6	2013			
188	6	5	4	31	1.708333333	2013			
188	6	3	6	6	2.53030303	2013			
188	6	11	18	28	4.435897436	2013			
188	6	10	7	19	2.166666667	2013			
188	6	9	5	25	2	2013			
188	15					2014		7.8069	1.45349798
188	6	2	8	1	2.972222222	2013			
188	6	1	14	9	4.875	2013			
188	6	8	4	16	1.88	2014			
188	6	4	4	12	1.564102564	2014			
188	6	12	10	31	4.291666667	2014			
188	6	7	8	8	2.282051282	2014			
188	6	6	5	10	2	2014			
188	6	5	3	3	1.513888889	2014			
188	6	3	10	15	2.378787879	2014			
188	6	11	8	18	2.96	2014			
188	6	10	7	25	2.884615385	2014			
188	6	9	5	29	2.487179487	2014			
188	6	2	8	22	3.319444444	2014			
188	6	1	11	30	4.583333333	2014			
188	6	8	4	4	2.093333333	2015			
188	6	4	4	9	2.269230769	2015			
188	6	12	7	24	3.376388889	2015			
188	6	7	7	17	2.820512821	2015			
188	6	6	5	10	2.102564103	2015			
188	6	5	5	12	1.942028986	2015			
188	6	3	5	6	2.560606061	2015			
188	6	11	6	28	2.546666667	2015			
188	6	10	6	9	2.222222222	2015			
188	6	9	4	11	1.794871795	2015			
188	6	2	7	12	3.097222222	2015			
188	6	1	11	5	4.027777778	2015			
188	6	8	3	27	1	2016			
188	6	4	3	27	1.858974359	2016			
188	6	12	6	6	1.666666667	2016			
188	6	7	3	2	1.573333333	2016			
188	6	6	5	30	2.465384615	2016			
188	6	5	4	31	2.028985507	2016			
188	6	3	9	10	2.768115942	2016			
188	6	11	6	5	1.743589744	2016			
188	6	10	3	31	1.128205128	2016			
188	6	9	3	10	1.266666667	2016			
188	6	2	6	12	3.213333333	2016			
188	6	1	10	27	3.8	2016			
188	6	8	2	29	0.974358974	2017			
188	6	4	2	27	0.946666667	2017			
188	6	7	2	1	1.173333333	2017			
188	6	6	2	8	1	2017			
188	6	5	2.2	22	0.869444444	2017			
188	6	3	3	1	1.266666667	2017			
188	6	10	6	31	1.256410256	2017			
188	6	9	2	28	0.836	2017			
188	6	2	3	1	1.652777778	2017			
188	6	1	3.2	28	1.45942029	2017			
276	6	8	0.004	23	0.001066667	2007			
276	6	4	0.004	21	0.0008	2007			
276	6	12	0.008	5	0.001188406	2007			
276	6	7	0.003	20	0.000884615	2007			
276	6	6	0.004	19	0.000679487	2007			
276	6	5	0.004	15	0.000693333	2007			
276	6	3	0.003	31	0.001506667	2007			
276	6	11	0.004	29	0.001089744	2007			
276	6	10	0.003	30	0.000897436	2007			
276	6	9	0.005	21	0.001525641	2007			
276	6	2	0.003	28	0.001125	2007			
276	6	1	0.008	3	0.002333333	2007			
276	6	8	0.004	9	0.001293333	2008			
276	6	4	0.007	30	0.001064103	2008			
276	6	12	0.006	22	0.001555556	2008			
276	6	7	0.003	3	0.000961039	2008			
276	6	6	0.002	24	0.001066667	2008			
276	6	5	0.007	10	0.001013333	2008			
276	6	3	0.003	20	0.001166667	2008			
276	6	11	0.007	27	0.001178082	2008			
276	6	10	0.007	20	0.001305556	2008			
276	6	9	0.004	8	0.001424658	2008			
276	6	2	0.006	20	0.001653333	2008			
276	6	1	0.003	23	0.001291667	2008			
276	6	8	0.007	8	0.001973333	2009			
276	6	4	0.005	6	0.001411765	2009			
276	6	12	0.008	7	0.00164	2009			
276	6	7	0.009	2	0.001794872	2009			
276	6	6	0.01	24	0.001602564	2009			
276	6	5	0.003	19	0.000782609	2009			
276	6	3	0.005	11	0.001736111	2009			
276	6	11	0.003	3	0.001166667	2009			
276	6	10	0.008	3	0.001530864	2009			
276	6	9	0.01	23	0.000987179	2009			
276	6	2	0.004	28	0.001352113	2009			
276	6	1	0.006	10	0.001552239	2009			
276	6	8	0.004	20	0.000773333	2010			
276	6	4	0.004	16	0.000666667	2010			
276	6	12	0.007	13	0.0012	2010			
276	6	7	0.006	17	0.000910256	2010			
276	6	6	0.005	3	0.001492754	2010			
276	6	5	0.002	29	0.000318841	2010			
276	6	11	0.004	1	0.000626667	2010			
276	6	10	0.003	29	0.00074359	2010			
276	6	9	0.003	23	0.000358974	2010			
276	6	2	0.009	17	0.001958333	2010			
276	6	1	0.009	13	0.002641791	2010			
276	6	4	0.003	14	0.000307692	2011			
276	6	12	0.004	12	0.0006	2011			
276	6	7	0.003	30	0.00048	2011			
276	6	6	0.004	17	0.000397436	2011			
276	6	5	0.003	19	0.000430556	2011			
276	6	3	0.003	30	0.00057971	2011			
276	6	11	0.005	12	0.000679487	2011			
276	6	10	0.002	3	0.000282051	2011			
276	6	9	0.003	10	0.000525641	2011			
276	6	2	0.003	1	0.000444444	2011			
276	6	1	0.003	28	0.000550725	2011			
276	6	8	0.006	17	0.001141026	2012			
276	6	4	0.003	11	0.00032	2012			
276	6	12	0.008	5	0.00115942	2012			
276	6	7	0.006	2	0.001106667	2012			
276	6	6	0.006	8	0.001692308	2012			
276	6	5	0.007	25	0.00048	2012			
276	6	3	0.006	2	0.000884058	2012			
276	6	11	0.004	7	0.000423077	2012			
276	6	10	0.004	31	0.000602564	2012			
276	6	9	0.007	11	0.000946667	2012			
276	6	2	0.005	25	0.00124	2012			
276	6	1	0.005	10	0.00073913	2012			
276	6	8	0.004	3	0.000551282	2013			
276	6	4	0.004	27	0.000461538	2013			
276	6	12	0.006	9	0.001130435	2013			
276	6	7	0.005	9	0.000833333	2013			
276	6	6	0.007	25	0.001546667	2013			
276	6	5	0.005	23	0.000763889	2013			
276	6	3	0.003	28	0.000424242	2013			
276	6	11	0.007	1	0.002	2013			
276	6	10	0.008	31	0.001282051	2013			
276	6	9	0.005	16	0.000613333	2013			
276	6	2	0.007	7	0.000916667	2013			
276	6	1	0.006	11	0.000694444	2013			
276	6	8	0.008	23	0.000804	2014			
276	6	4	0.006	16	0.00074359	2014			
276	6	12	0.009	2	0.0025	2014			
276	6	7	0.005	31	0.000564103	2014			
276	6	6	0.007	3	0.001146667	2014			
276	6	5	0.006	29	0.001	2014			
276	6	3	0.004	19	0.000274242	2014			
276	6	11	0.003	11	0.000546667	2014			
276	6	10	0.007	31	0.001358974	2014			
276	6	9	0.005	11	0.001166667	2014			
276	6	2	0.003	15	0.000236111	2014			
276	6	1	0.004	6	0.000444444	2014			
276	6	8	0.008	22	0.001106667	2015			
276	6	4	0.006	2	0.000948718	2015			
276	6	12	0.004	28	0.000930556	2015			
276	6	7	0.005	1	0.001282051	2015			
276	6	6	0.006	9	0.000910256	2015			
276	6	5	0.009	4	0.002043478	2015			
276	6	3	0.009	5	0.001666667	2015			
276	6	11	0.01	24	0.001093333	2015			
276	6	10	0.006	23	0.000703704	2015			
276	6	9	0.008	7	0.000923077	2015			
276	6	2	0.009	25	0.001388889	2015			
276	6	1	0.008	29	0.001694444	2015			
276	6	8	0.008	2	0.000987179	2016			
276	6	4	0.005	28	0.000858974	2016			
276	6	12	0.008	28	0.001527778	2016			
276	6	7	0.003	4	0.000733333	2016			
276	6	6	0.005	20	0.000824359	2016			
276	6	5	0.007	21	0.001057971	2016			
276	6	3	0.004	3	0.000623188	2016			
276	6	11	0.005	4	0.000858974	2016			
276	6	10	0.006	12	0.000807692	2016			
276	6	9	0.005	21	0.001293333	2016			
276	6	2	0.005	26	0.00076	2016			
276	6	1	0.008	9	0.001942029	2016			
276	6	8	0.005	10	0.001051282	2017			
276	6	4	0.011	21	0.001373333	2017			
276	6	7	0.008	18	0.00096	2017			
276	6	6	0.01	1	0.002448718	2017			
276	6	5	0.013	16	0.002819444	2017			
276	6	3	0.009	10	0.000768116	2017			
276	6	10	0.007	5	0.001025641	2017			
276	6	9	0.008	26	0.001	2017			
276	6	2	0.006	2	0.000944444	2017			
276	6	1	0.008	18	0.001507246	2017			
230	6	8	0.023	6	0.012653333	2007			
230	6	4	0.01	25	0.00564	2007			
230	6	12	0.023	27	0.008289855	2007			
230	6	7	0.032	12	0.011628205	2007			
230	6	6	0.032	11	0.010166667	2007			
230	6	5	0.016	28	0.007613333	2007			
230	6	3	0.019	2	0.00684	2007			
230	6	11	0.053	3	0.012423077	2007			
230	6	10	0.034	29	0.012641026	2007			
230	6	9	0.042	26	0.011730769	2007			
230	6	2	0.029	7	0.009569444	2007			
230	6	1	0.048	16	0.013733333	2007			
230	6	8	0.03	25	0.01048	2008			
230	6	4	0.041	21	0.012782051	2008			
230	6	12	0.03	29	0.008055556	2008			
230	6	7	0.038	2	0.016766234	2008			
230	6	6	0.036	27	0.011893333	2008			
230	6	5	0.032	8	0.012226667	2008			
230	6	3	0.047	17	0.015652778	2008			
230	6	11	0.03	7	0.008123288	2008			
188	15					2015		10.9746	0.323016429
230	6	10	0.032	3	0.011861111	2008			
230	6	9	0.036	17	0.01260274	2008			
230	6	2	0.044	1	0.012	2008			
230	6	1	0.035	29	0.011986111	2008			
230	6	8	0.019	10	0.007133333	2009			
230	6	4	0.026	20	0.008632353	2009			
230	6	12	0.028	1	0.009266667	2009			
230	6	7	0.033	2	0.008102564	2009			
230	6	6	0.032	20	0.011142308	2009			
230	6	5	0.024	29	0.008971014	2009			
230	6	3	0.021	12	0.009097222	2009			
230	6	11	0.022	4	0.009633333	2009			
230	6	10	0.022	1	0.008701235	2009			
230	6	9	0.019	28	0.008884615	2009			
230	6	2	0.02	20	0.007887324	2009			
230	6	1	0.041	26	0.010865672	2009			
230	6	8	0.019	5	0.007666667	2010			
230	6	4	0.022	21	0.006038462	2010			
230	6	12	0.03	7	0.007613333	2010			
230	6	7	0.028	13	0.0129	2010			
230	6	6	0.018	26	0.005985507	2010			
230	6	5	0.019	11	0.006376812	2010			
230	6	11	0.017	29	0.00508	2010			
230	6	10	0.027	1	0.006358974	2010			
230	6	9	0.02	10	0.008410256	2010			
230	6	2	0.033	18	0.007930556	2010			
230	6	1	0.019	30	0.006358209	2010			
230	6	4	0.021	14	0.006435897	2011			
230	6	12	0.02	24	0.00424	2011			
230	6	7	0.028	29	0.008666667	2011			
230	6	6	0.021	2	0.006089744	2011			
230	6	5	0.025	16	0.007	2011			
230	6	3	0.014	2	0.005971014	2011			
230	6	11	0.017	2	0.004871795	2011			
230	6	10	0.021	1	0.006192308	2011			
230	6	9	0.027	6	0.010846154	2011			
230	6	2	0.013	17	0.004611111	2011			
230	6	1	0.02	13	0.006594203	2011			
230	6	8	0.025	4	0.010487179	2012			
230	6	4	0.023	28	0.006466667	2012			
230	6	12	0.014	7	0.003927536	2012			
230	6	7	0.035	9	0.010986667	2012			
230	6	6	0.032	28	0.01174359	2012			
230	6	5	0.05	14	0.01068	2012			
230	6	3	0.021	29	0.006376812	2012			
230	6	11	0.01	15	0.003474359	2012			
230	6	10	0.027	9	0.006076923	2012			
230	6	9	0.024	7	0.00752	2012			
230	6	2	0.023	18	0.007266667	2012			
230	6	1	0.019	23	0.005289855	2012			
230	6	8	0.18	22	0.015474359	2013			
230	6	4	0.026	22	0.006025641	2013			
230	6	12	0.032	10	0.00884058	2013			
230	6	7	0.027	31	0.011012821	2013			
230	6	6	0.026	25	0.00992	2013			
230	6	5	0.029	6	0.008805556	2013			
230	6	3	0.017	7	0.007075758	2013			
230	6	11	0.017	27	0.006794872	2013			
230	6	10	0.03	21	0.009487179	2013			
230	6	9	0.032	11	0.0088	2013			
230	6	2	0.017	21	0.005986111	2013			
230	6	1	0.014	9	0.00575	2013			
230	6	8	0.017	13	0.007693333	2014			
230	6	4	0.023	1	0.006769231	2014			
230	6	12	0.026	23	0.007680556	2014			
230	6	7	0.027	5	0.008948718	2014			
230	6	6	0.025	28	0.00784	2014			
230	6	5	0.018	5	0.007402778	2014			
230	6	3	0.011	18	0.006181818	2014			
230	6	11	0.015	4	0.00504	2014			
230	6	10	0.017	23	0.005346154	2014			
230	6	9	0.021	27	0.007410256	2014			
230	6	2	0.012	15	0.005347222	2014			
230	6	1	0.02	17	0.00675	2014			
230	6	8	0.031	24	0.010453333	2015			
230	6	4	0.025	16	0.009230769	2015			
230	6	12	0.031	3	0.012	2015			
230	6	7	0.028	20	0.012846154	2015			
230	6	6	0.029	1	0.011089744	2015			
230	6	5	0.028	12	0.011565217	2015			
230	6	11	0.031	6	0.014413333	2015			
230	6	10	0.026	2	0.009950617	2015			
230	6	9	0.031	2	0.013480769	2015			
230	6	2	0.023	11	0.009277778	2015			
230	6	1	0.025	30	0.009444444	2015			
230	6	8	0.034	10	0.014153846	2016			
230	6	4	0.021	1	0.008974359	2016			
230	6	12	0.029	6	0.010430556	2016			
230	6	7	0.037	29	0.010946667	2016			
230	6	6	0.033	2	0.012628205	2016			
230	6	5	0.025	17	0.011724638	2016			
230	6	3	0.025	1	0.011637681	2016			
230	6	11	0.024	30	0.009598718	2016			
230	6	10	0.029	11	0.010115385	2016			
230	6	9	0.026	2	0.01096	2016			
230	6	2	0.031	12	0.011853333	2016			
230	6	1	0.024	23	0.010869565	2016			
230	6	8	0.021	31	0.009910256	2017			
188	15					2016		1	0.006333733
230	6	4	0.025	12	0.009946667	2017			
230	6	7	0.025	14	0.0122	2017			
230	6	6	0.022	24	0.007538462	2017			
230	6	5	0.04	26	0.011958333	2017			
230	6	3	0.019	29	0.009521739	2017			
230	6	10	0.017	14	0.007474359	2017			
230	6	9	0.023	4	0.00964	2017			
230	6	2	0.027	22	0.010583333	2017			
230	6	1	0.019	31	0.009304348	2017			
179	7	12	1.1	13	0.320289855	2008			
179	7	11	1.1	25	0.457971014	2008			
179	7	10	0.9	23	0.297260274	2008			
179	7	9	0.8	29	0.444444444	2008			
179	7	8	0.8	25	0.265333333	2009			
179	7	4	0.8	9	0.209090909	2009			
179	7	12	0.7	30	0.24	2009			
179	7	7	0.6	3	0.270512821	2009			
179	7	6	0.8	11	0.337179487	2009			
179	7	5	0.6	30	0.236231884	2009			
179	7	3	0.7	16	0.346341463	2009			
179	7	11	0.7	4	0.28	2009			
179	7	10	0.8	23	0.3	2009			
179	7	9	0.9	3	0.264487179	2009			
179	7	2	0.8	9	0.207017544	2009			
179	7	1	0.6	19	0.297014925	2009			
179	7	8	0.5	3	0.145333333	2010			
179	7	4	0.7	23	0.241025641	2010			
179	7	12	0.4	9	0.182666667	2010			
179	7	7	0.9	31	0.194202899	2010			
179	7	6	1.3	24	0.173846154	2010			
179	7	5	0.54	20	0.15173913	2010			
179	7	11	0.4	1	0.216	2010			
179	7	10	0.6	1	0.196153846	2010			
179	7	9	0.5	27	0.224358974	2010			
179	7	2	1.1	18	0.231944444	2010			
179	7	1	0.6	27	0.218181818	2010			
179	7	4	0.2	2	0.087179487	2011			
179	7	12	0.5	10	0.132	2011			
179	7	7	0.1	1	0.064	2011			
179	7	6	0.2	3	0.064102564	2011			
179	7	5	0.3	3	0.104166667	2011			
179	7	3	0.4	10	0.110144928	2011			
179	7	11	0.4	11	0.105128205	2011			
179	7	10	0.5	22	0.088461538	2011			
179	7	9	0.4	5	0.171794872	2011			
179	7	2	0.3	2	0.1	2011			
179	7	1	0.5	6	0.234782609	2011			
179	7	8	0.2	22	0.076923077	2012			
179	7	4	0.4	3	0.154666667	2012			
179	7	12	0.3	8	0.120289855	2012			
179	7	7	0.3	24	0.128	2012			
179	7	6	0.3	30	0.119230769	2012			
179	7	5	0.4	11	0.136	2012			
179	7	3	0.4	26	0.091304348	2012			
179	7	11	0.6	10	0.15	2012			
179	7	10	0.5	25	0.193589744	2012			
179	7	9	0.5	27	0.113333333	2012			
179	7	2	0.5	6	0.197466667	2012			
179	7	1	0.5	11	0.150724638	2012			
179	7	8	0.3	27	0.126923077	2013			
179	7	4	0.1	26	0.070512821	2013			
179	7	12	0.5	10	0.155072464	2013			
179	7	7	0.1	2	0.074358974	2013			
179	7	6	0.1	1	0.066666667	2013			
179	7	5	0.1	31	0.0625	2013			
179	7	3	0.4	1	0.106060606	2013			
179	7	11	0.5	28	0.184615385	2013			
179	7	10	0.4	19	0.116666667	2013			
179	7	9	0.4	28	0.166666667	2013			
179	7	2	0.4	12	0.156944444	2013			
179	7	1	0.5	9	0.169444444	2013			
179	7	8	1	28	0.146666667	2014			
179	7	4	0.2	15	0.058974359	2014			
179	7	12	0.3	2	0.130555556	2014			
179	7	7	0.3	23	0.114102564	2014			
179	7	6	0.2	14	0.092	2014			
179	7	5	1	3	0.093055556	2014			
179	7	3	0.4	6	0.124242424	2014			
179	7	11	0.2	1	0.096	2014			
179	7	10	0.2	31	0.106410256	2014			
179	7	9	0.7	12	0.158974359	2014			
179	7	2	0.5	13	0.170833333	2014			
179	7	1	0.6	15	0.169444444	2014			
179	7	8	0.5	18	0.156	2015			
179	7	4	0.4	25	0.115384615	2015			
179	7	12	0.6	3	0.191666667	2015			
179	7	7	0.4	30	0.123076923	2015			
179	7	6	0.3	30	0.108974359	2015			
179	7	5	0.3	14	0.105797101	2015			
179	7	3	0.3	4	0.121212121	2015			
179	7	11	0.4	27	0.149333333	2015			
179	7	10	0.6	29	0.133333333	2015			
179	7	9	0.4	12	0.147222222	2015			
179	7	2	0.3	5	0.120833333	2015			
179	7	1	0.2	3	0.104166667	2015			
179	7	8	0.2	3	0.103846154	2016			
179	7	4	0.5	25	0.119230769	2016			
179	7	12	0.3	2	0.133333333	2016			
179	7	7	0.4	9	0.124	2016			
179	7	6	0.45	13	0.146794872	2016			
179	7	5	0.3	30	0.110144928	2016			
179	7	3	0.3	1	0.126086957	2016			
179	7	11	0.6	2	0.138461538	2016			
179	7	10	0.4	29	0.129487179	2016			
179	7	9	0.4	19	0.136	2016			
179	7	2	0.3	29	0.126666667	2016			
179	7	1	0.4	11	0.130434783	2016			
179	7	8	0.4	9	0.147435897	2017			
179	7	4	0.3	26	0.104	2017			
179	7	7	0.3	3	0.149333333	2017			
179	7	6	0.3	7	0.117948718	2017			
179	7	5	0.7	6	0.159722222	2017			
179	7	3	0.4	24	0.117391304	2017			
179	7	10	0.4	31	0.152564103	2017			
179	7	9	0.59	21	0.1688	2017			
179	7	2	0.3	28	0.127777778	2017			
179	7	1	0.3	27	0.128985507	2017			
184	7	12	0.12	29	0.058695652	2008			
184	7	11	0.26	26	0.095217391	2008			
184	7	10	0.22	10	0.107945205	2008			
184	7	9	0.19	29	0.086956522	2008			
184	7	8	0.17	24	0.0624	2009			
184	7	4	0.16	1	0.071818182	2009			
184	7	12	0.17	24	0.072933333	2009			
184	7	7	0.18	30	0.070641026	2009			
184	7	6	0.13	16	0.053974359	2009			
184	7	5	0.18	4	0.064782609	2009			
184	7	3	0.22	12	0.084347826	2009			
184	7	11	0.15	11	0.068333333	2009			
184	7	10	0.21	1	0.076790123	2009			
184	7	9	0.24	30	0.071794872	2009			
184	7	2	0.21	6	0.067647059	2009			
184	7	1	0.19	10	0.087462687	2009			
184	7	8	0.14	31	0.052133333	2010			
184	7	4	0.18	26	0.075384615	2010			
184	7	12	0.18	9	0.082933333	2010			
184	7	7	0.21	31	0.077536232	2010			
184	7	6	0.13	15	0.058205128	2010			
184	7	5	0.1	7	0.05826087	2010			
184	7	11	0.16	15	0.0656	2010			
184	7	10	0.14	28	0.060769231	2010			
184	7	9	0.1	17	0.043589744	2010			
184	7	2	0.3	17	0.101527778	2010			
184	7	1	0.35	12	0.083484848	2010			
184	7	4	0.16	12	0.065128205	2011			
184	7	12	0.12	24	0.080133333	2011			
184	7	7	0.17	23	0.0576	2011			
184	7	6	0.1	18	0.050512821	2011			
184	7	5	0.12	3	0.0475	2011			
184	7	3	0.19	14	0.086521739	2011			
184	7	11	0.09	5	0.06525641	2011			
184	7	10	0.19	24	0.057564103	2011			
184	7	9	0.12	30	0.054102564	2011			
184	7	2	0.15	11	0.070277778	2011			
184	7	1	0.18	20	0.082028986	2011			
184	7	8	0.11	1	0.057051282	2012			
184	7	4	0.16	6	0.064666667	2012			
184	7	12	0.24	31	0.134492754	2012			
184	7	7	0.1	24	0.056933333	2012			
184	7	6	0.1	27	0.063205128	2012			
184	7	5	0.12	22	0.065066667	2012			
184	7	3	0.11	31	0.06942029	2012			
184	7	11	0.23	3	0.097307692	2012			
184	7	10	0.23	31	0.106025641	2012			
184	7	9	0.21	26	0.079466667	2012			
184	7	2	0.12	1	0.080933333	2012			
184	7	1	0.14	25	0.079710145	2012			
184	7	8	0.18	28	0.070512821	2013			
184	7	4	0.3	13	0.152435897	2013			
184	7	12	0.36	21	0.137681159	2013			
184	7	7	0.25	18	0.094871795	2013			
184	7	6	0.23	4	0.111866667	2013			
184	7	5	0.28	23	0.126527778	2013			
184	7	3	0.36	11	0.150909091	2013			
184	7	11	0.3	16	0.137564103	2013			
184	7	10	0.3	21	0.143846154	2013			
184	7	9	0.24	24	0.095733333	2013			
184	7	2	0.36	21	0.141111111	2013			
184	7	1	0.36	18	0.164583333	2013			
184	7	8	0.33	27	0.138933333	2014			
184	7	4	0.35	7	0.126410256	2014			
184	7	12	0.38	2	0.164305556	2014			
184	7	7	0.34	12	0.12525641	2014			
184	7	6	0.31	2	0.155733333	2014			
184	7	5	0.29	30	0.123347222	2014			
184	7	3	0.42	19	0.194545455	2014			
184	7	11	0.36	1	0.095333333	2014			
184	7	10	0.22	31	0.105	2014			
184	7	9	0.39	8	0.170769231	2014			
184	7	2	0.36	5	0.187222222	2014			
184	7	1	0.38	24	0.192638889	2014			
184	7	8	0.28	19	0.1152	2015			
184	7	4	0.32	22	0.108846154	2015			
184	7	12	0.4	22	0.165416667	2015			
184	7	7	0.28	9	0.115384615	2015			
184	7	6	0.25	5	0.115128205	2015			
184	7	5	0.26	13	0.11173913	2015			
184	7	3	0.38	14	0.164545455	2015			
184	7	11	0.28	9	0.120133333	2015			
184	7	10	0.38	31	0.11875	2015			
184	7	9	0.14	21	0.080138889	2015			
184	7	2	0.29	11	0.131388889	2015			
184	7	1	0.33	31	0.139583333	2015			
184	7	8	0.35	8	0.086282051	2016			
184	7	4	0.23	26	0.114871795	2016			
184	7	12	0.46	6	0.177638889	2016			
184	7	7	0.45	19	0.1308	2016			
184	7	6	0.45	27	0.123961538	2016			
184	7	5	0.27	16	0.128115942	2016			
184	7	3	0.3	12	0.09784058	2016			
184	7	11	0.42	26	0.192435897	2016			
184	7	10	0.29	29	0.125769231	2016			
184	7	9	0.34	9	0.1116	2016			
184	7	2	0.33	13	0.133986667	2016			
184	7	1	0.35	13	0.147246377	2016			
184	7	8	0.4	18	0.106025641	2017			
184	7	4	0.44	27	0.130266667	2017			
184	7	7	0.31	28	0.105866667	2017			
184	7	6	0.2	22	0.087307692	2017			
184	7	5	0.2	11	0.073611111	2017			
184	7	3	0.31	1	0.135826087	2017			
184	7	10	0.43	3	0.147410256	2017			
184	7	9	0.37	29	0.1188	2017			
184	7	2	0.46	8	0.170138889	2017			
184	7	1	0.46	19	0.169275362	2017			
187	7	12	0.1	25	0.021246377	2008			
187	7	11	0.058	25	0.018608696	2008			
187	7	10	0.058	23	0.014863014	2008			
187	7	9	0.023	29	0.011869565	2008			
187	7	8	0.022	10	0.010386667	2009			
187	7	4	0.043	1	0.011415584	2009			
187	7	12	0.061	26	0.01524	2009			
187	7	7	0.028	29	0.013051282	2009			
187	7	6	0.046	15	0.011487179	2009			
187	7	5	0.016	23	0.006318841	2009			
187	7	3	0.049	11	0.017927536	2009			
187	7	11	0.031	4	0.010666667	2009			
187	7	10	0.024	2	0.010444444	2009			
187	7	9	0.026	18	0.010192308	2009			
187	7	2	0.054	4	0.020058824	2009			
187	7	1	0.066	23	0.025119403	2009			
187	7	8	0.022	14	0.007786667	2010			
187	7	4	0.036	16	0.010269231	2010			
187	7	12	0.067	23	0.020626667	2010			
187	7	7	0.071	30	0.014347826	2010			
187	7	6	0.02	30	0.010461538	2010			
187	7	5	0.026	15	0.009913043	2010			
187	7	11	0.044	26	0.015493333	2010			
187	7	10	0.054	25	0.016307692	2010			
187	7	9	0.03	27	0.008794872	2010			
187	7	2	0.083	17	0.020444444	2010			
187	7	1	0.062	12	0.020757576	2010			
187	7	4	0.03	22	0.007179487	2011			
187	7	12	0.031	26	0.009346667	2011			
187	7	7	0.027	14	0.00928	2011			
187	7	6	0.018	22	0.006782051	2011			
187	7	5	0.027	25	0.008930556	2011			
187	7	3	0.068	14	0.017449275	2011			
187	7	11	0.029	30	0.010282051	2011			
187	7	10	0.026	26	0.007910256	2011			
